label,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
good,0.5120171308517456,0.6756793260574341,-0.6812103986740112,0.9993379712104797,0.5284069180488586,0.5933001041412354,-0.6604746580123901,0.9982037544250488,0.5426364541053772,0.5880744457244873,-0.6605295538902283,0.9987678527832031,0.556822657585144,0.5837743282318115,-0.660844624042511,0.9983768463134766,0.47783276438713074,0.6004242897033691,-0.6591508984565735,0.998327910900116,0.4603848159313202,0.5998549461364746,-0.6584030985832214,0.9986369013786316,0.4448281526565552,0.6003974676132202,-0.6587243676185608,0.9983779191970825,0.5796229839324951,0.5897539854049683,-0.4075400233268738,0.998843789100647,0.42553484439849854,0.6194956302642822,-0.38465335965156555,0.9990693926811218,0.5386729836463928,0.7346621751785278,-0.5723875761032104,0.9992663264274597,0.4812498688697815,0.7487232089042664,-0.5663129091262817,0.9994131326675415,0.709715723991394,0.9078587293624878,-0.24499927461147308,0.9981415271759033,0.3278018832206726,0.9097548127174377,-0.23155109584331512,0.9982095956802368,0.7735440731048584,1.323256015777588,-0.2515581548213959,0.1165212094783783,0.2407829761505127,1.3182368278503418,-0.1573963463306427,0.2217627316713333,0.751829981803894,1.6661278009414673,-0.477759450674057,0.022681742906570435,0.24917224049568176,1.6863925457000732,-0.4154702425003052,0.036116596311330795,0.7750970721244812,1.8107119798660278,-0.5639251470565796,0.030220359563827515,0.2268751710653305,1.818048357963562,-0.49988165497779846,0.04170272499322891,0.7277767658233643,1.7849342823028564,-0.6074125170707703,0.05468175560235977,0.26790398359298706,1.81813383102417,-0.5668401122093201,0.07253579795360565,0.7132787704467773,1.731890082359314,-0.5097934007644653,0.05786167085170746,0.28416115045547485,1.7656234502792358,-0.45700913667678833,0.07259785383939743,0.6196473240852356,1.7078237533569336,-0.03786167874932289,0.0003050908271688968,0.37814849615097046,1.7092719078063965,0.042576055973768234,0.00026131037157028913,0.6046540141105652,2.345906972885132,-0.1117786392569542,0.0003209478163626045,0.3782652020454407,2.326691150665283,-0.07398193329572678,0.00011060473480029032,0.5908790230751038,2.9257731437683105,0.23602785170078278,1.4169428141030949e-05,0.37056413292884827,2.9116530418395996,0.1362682729959488,2.5913427634804975e-06,0.5979595184326172,3.025143623352051,0.24832749366760254,1.9839968445012346e-05,0.36935490369796753,3.024082660675049,0.14417989552021027,5.8688110584625974e-06,0.5379104614257812,3.141024351119995,-0.185189351439476,2.7942482120124623e-05,0.39569732546806335,3.0971343517303467,-0.3160139322280884,1.93331106856931e-05
good,0.5622373223304749,0.35228943824768066,-0.7857449054718018,0.9999409914016724,0.5884456634521484,0.29395878314971924,-0.7436937689781189,0.999840259552002,0.6026478409767151,0.2949097156524658,-0.743769109249115,0.9998725652694702,0.6134986877441406,0.29751718044281006,-0.7438771724700928,0.9998389482498169,0.5387137532234192,0.29500651359558105,-0.7469115853309631,0.9998447895050049,0.5199819803237915,0.297088623046875,-0.74639892578125,0.9998672008514404,0.5055721998214722,0.29928135871887207,-0.7466856837272644,0.9998420476913452,0.634577214717865,0.3367098569869995,-0.46085813641548157,0.999840497970581,0.48650142550468445,0.33439648151397705,-0.46088945865631104,0.9998959302902222,0.5880388617515564,0.42293035984039307,-0.6772374510765076,0.9999206066131592,0.5254509449005127,0.4243427515029907,-0.6776123642921448,0.9999445676803589,0.740195095539093,0.6944180130958557,-0.2902362048625946,0.998857855796814,0.3809888958930969,0.6961506009101868,-0.34074416756629944,0.9986364245414734,0.8467105031013489,1.048598051071167,-0.30235984921455383,0.20701399445533752,0.3070092797279358,1.0789433717727661,-0.2761630713939667,0.24997860193252563,0.8733987808227539,1.5209367275238037,-0.5754976272583008,0.03386161848902702,0.28318026661872864,1.4938042163848877,-0.5554894208908081,0.045374222099781036,0.901097297668457,1.6356620788574219,-0.6664872765541077,0.04122745245695114,0.2875548303127289,1.6132224798202515,-0.6387524008750916,0.04876603186130524,0.8578894138336182,1.6428419351577759,-0.7108169794082642,0.07749902456998825,0.3271099627017975,1.6133099794387817,-0.7085288763046265,0.08694684505462646,0.8399023413658142,1.5960907936096191,-0.6095330119132996,0.0825108140707016,0.33673417568206787,1.5687466859817505,-0.5961251854896545,0.09096018970012665,0.6821784973144531,1.5470552444458008,-0.030947988852858543,0.0005275136209093034,0.4444272220134735,1.5584503412246704,0.03544991835951805,0.0005367379053495824,0.6802157759666443,2.2048425674438477,0.04440271854400635,0.0004453627043403685,0.45879998803138733,2.208843231201172,0.05364558473229408,9.654394671088085e-05,0.6780279874801636,2.7840487957000732,0.573056161403656,1.8093614926328883e-05,0.465082049369812,2.785550594329834,0.43366575241088867,2.6451625672052614e-06,0.6836345195770264,2.8889946937561035,0.6029075384140015,2.6823354346561246e-05,0.46326640248298645,2.8974990844726562,0.4598163664340973,6.253108040255029e-06,0.6381034255027771,2.9908499717712402,0.18699128925800323,2.6608780899550766e-05,0.4957931935787201,2.9674415588378906,9.1304857051e-05,1.6598387446720153e-05
good,0.543876051902771,0.36423349380493164,-0.6018319725990295,0.9999576807022095,0.5711005926132202,0.30321455001831055,-0.5631887316703796,0.9998875856399536,0.5854383707046509,0.30317163467407227,-0.5631358623504639,0.9999004602432251,0.597406268119812,0.3051704168319702,-0.5631381869316101,0.9998941421508789,0.5207321643829346,0.3067312240600586,-0.5640844702720642,0.9999064207077026,0.5036035180091858,0.3099011182785034,-0.5635697841644287,0.9999121427536011,0.48943954706192017,0.3124598264694214,-0.5638816952705383,0.9999117851257324,0.6198710799217224,0.34063053131103516,-0.3268328905105591,0.9998774528503418,0.4759691655635834,0.34609830379486084,-0.31768909096717834,0.9999265670776367,0.5726408362388611,0.43164312839508057,-0.5124585628509521,0.9999294281005859,0.5105730891227722,0.43523108959198,-0.510445773601532,0.9999526739120483,0.7307154536247253,0.7054609060287476,-0.20296189188957214,0.9985511898994446,0.3716564178466797,0.7056111693382263,-0.2578214406967163,0.9987733960151672,0.8384898900985718,1.0500034093856812,-0.23376958072185516,0.1789720058441162,0.29697296023368835,1.079033374786377,-0.2040274739265442,0.21453942358493805,0.8496458530426025,1.5386205911636353,-0.4415140748023987,0.018256956711411476,0.30343788862228394,1.5057653188705444,-0.42367517948150635,0.04095909371972084,0.8705340027809143,1.6608068943023682,-0.5137913823127747,0.028644204139709473,0.2891656458377838,1.6201136112213135,-0.49008509516716003,0.053550221025943756,0.8274227380752563,1.6604132652282715,-0.5482145547866821,0.05393548309803009,0.32732248306274414,1.6163737773895264,-0.5498872399330139,0.09173902124166489,0.8122842311859131,1.6130163669586182,-0.469251424074173,0.05855001136660576,0.3400660753250122,1.5731170177459717,-0.4586804211139679,0.0954967513680458,0.6746819615364075,1.5264972448349,-0.016225116327404976,0.0005028172163292766,0.44574877619743347,1.5417717695236206,0.020566260442137718,0.0005404255934990942,0.67023766040802,2.166918992996216,-0.0069257174618542194,0.0007416511070914567,0.4554341435432434,2.1700656414031982,-0.004304036032408476,0.00017854415636975318,0.6658687591552734,2.7253611087799072,0.4016819894313812,2.3358885300694965e-05,0.46708619594573975,2.7195181846618652,0.25369027256965637,3.606414111345657e-06,0.6712354421615601,2.8226709365844727,0.4201570749282837,3.24967440974433e-05,0.46686023473739624,2.821086883544922,0.2675186097621918,5.902099928789539e-06,0.6284577250480652,2.9248046875,0.035145003348588943,3.974681021645665e-05,0.4988846778869629,2.9006757736206055,-0.1470743864774704,1.9294155208626762e-05
good,0.745242714881897,0.3649168014526367,-0.572475790977478,0.9999396800994873,0.7655667066574097,0.31923985481262207,-0.5270594358444214,0.999871015548706,0.7758722305297852,0.3252948522567749,-0.5269090533256531,0.9998645782470703,0.7853085994720459,0.332222580909729,-0.5270522832870483,0.9998698234558105,0.7297828197479248,0.297481894493103,-0.5574204921722412,0.9998989105224609,0.7117219567298889,0.288135290145874,-0.5570757389068604,0.9998934268951416,0.6933645606040955,0.279496431350708,-0.5573087334632874,0.999895453453064,0.7778865098953247,0.37154972553253174,-0.2727457880973816,0.9998340606689453,0.6440345644950867,0.29563844203948975,-0.4010717570781708,0.9999260902404785,0.7493995428085327,0.444053053855896,-0.4771331548690796,0.9999268054962158,0.7017204165458679,0.42434144020080566,-0.51396244764328,0.9999591112136841,0.8157771229743958,0.7283951640129089,-0.1522429883480072,0.999322772026062,0.46589386463165283,0.6512718200683594,-0.35814449191093445,0.9994738698005676,0.8762025237083435,1.2116377353668213,-0.08159882575273514,0.12932811677455902,0.3507895767688751,1.0423749685287476,-0.342336505651474,0.24888718128204346,0.8726621270179749,1.5626994371414185,-0.2594684064388275,0.02825574204325676,0.33525532484054565,1.5109657049179077,-0.5401672720909119,0.06561904400587082,0.8962094783782959,1.6771166324615479,-0.326180636882782,0.04119373857975006,0.3069460093975067,1.6148767471313477,-0.6046520471572876,0.07666339725255966,0.8605740666389465,1.6780930757522583,-0.3676653802394867,0.07014341652393341,0.3425408601760864,1.628279447555542,-0.6756576895713806,0.11432390660047531,0.8433398008346558,1.6368732452392578,-0.291256308555603,0.07434474676847458,0.3602216839790344,1.5896414518356323,-0.5782700181007385,0.1225973516702652,0.7263139486312866,1.535731554031372,-0.002817948814481497,0.0010972263989970088,0.499973863363266,1.5763566493988037,0.0067864032462239265,0.0010933923767879605,0.6986332535743713,2.238978862762451,0.05077636241912842,0.00028994542662985623,0.4842776656150818,2.245858669281006,0.0637664869427681,0.00012269621947780252,0.6850082278251648,2.8455100059509277,0.5632464289665222,3.215968536096625e-05,0.47969359159469604,2.8323421478271484,0.4329826235771179,5.7674083109304775e-06,0.6806627511978149,2.945889472961426,0.5917306542396545,3.702556205098517e-05,0.4676763713359833,2.9333741664886475,0.459913432598114,8.937122402130626e-06,0.6701260805130005,3.044490337371826,0.22917582094669342,6.807428871979937e-05,0.5178124904632568,3.0185546875,0.03153054043650627,2.5690476832096465e-05
good,0.5132573246955872,0.32760465145111084,-0.5895397067070007,0.9999536275863647,0.5366115570068359,0.2638423442840576,-0.5489340424537659,0.9999058246612549,0.5501947999000549,0.2634927034378052,-0.5488804578781128,0.9998999834060669,0.5628644824028015,0.26567721366882324,-0.5487397909164429,0.9998975992202759,0.48787495493888855,0.27188992500305176,-0.5465379357337952,0.9998971223831177,0.4718068838119507,0.2764075994491577,-0.546082079410553,0.9998838901519775,0.45760318636894226,0.2817509174346924,-0.5463605523109436,0.9998900890350342,0.5866423845291138,0.3043462038040161,-0.3129154443740845,0.9998477697372437,0.44846341013908386,0.3229660987854004,-0.28988561034202576,0.9999167919158936,0.5434556603431702,0.39960432052612305,-0.5036113262176514,0.9999219179153442,0.48522213101387024,0.41208064556121826,-0.49739912152290344,0.9999395608901978,0.7006884813308716,0.6567714810371399,-0.1691025048494339,0.9982824325561523,0.36067914962768555,0.7099407911300659,-0.20760788023471832,0.9988681077957153,0.8173315525054932,1.0300724506378174,-0.3410780727863312,0.12983813881874084,0.30289226770401,1.1211910247802734,-0.17929154634475708,0.18039456009864807,0.8776887655258179,1.1472108364105225,-0.7168672680854797,0.17083916068077087,0.2928926348686218,1.514119029045105,-0.4766120910644531,0.1280195415019989,0.9040154218673706,1.1532458066940308,-0.7929056286811829,0.21641157567501068,0.30112388730049133,1.6379575729370117,-0.5332013964653015,0.1731288880109787,0.8871173858642578,1.1240582466125488,-0.7835618853569031,0.3073687255382538,0.3326230049133301,1.618902325630188,-0.5890282392501831,0.2697056531906128,0.8658400774002075,1.1285829544067383,-0.7310506701469421,0.3220280408859253,0.34397274255752563,1.577317714691162,-0.511417806148529,0.29213061928749084,0.6698154807090759,1.4576371908187866,-0.04061180353164673,0.00045503885485231876,0.4551393389701843,1.4964723587036133,0.045536868274211884,0.0005311136483214796,0.6800773739814758,2.1066455841064453,0.0234088022261858,8.751584391575307e-05,0.4665777087211609,2.1224422454833984,0.03653283417224884,3.9516002289019525e-05,0.6880017518997192,2.64382266998291,0.5164303779602051,1.2537875591078773e-06,0.4821946322917938,2.6498942375183105,0.392275869846344,2.248751798106241e-07,0.69492107629776,2.742124080657959,0.5427780747413635,1.7572233446117025e-06,0.478311151266098,2.74881649017334,0.41846007108688354,4.57167260492497e-07,0.6644392609596252,2.827965021133423,0.16882865130901337,3.9153287616500165e-06,0.533302903175354,2.824178695678711,-0.002340269275009632,4.19403295381926e-06
good,0.37773969769477844,0.36417222023010254,-0.5664387345314026,0.9999425411224365,0.39971399307250977,0.29116296768188477,-0.5400953888893127,0.999854564666748,0.4170228838920593,0.2858719825744629,-0.5398206114768982,0.9998509883880615,0.42807236313819885,0.28420114517211914,-0.5399343967437744,0.9998741149902344,0.35071295499801636,0.30986011028289795,-0.5295278429985046,0.9998400211334229,0.3372286260128021,0.31428325176239014,-0.5289323925971985,0.9998103976249695,0.32901209592819214,0.3170114755630493,-0.5291552543640137,0.9998348951339722,0.46150824427604675,0.3122514486312866,-0.34413906931877136,0.9998494386672974,0.3283192217350006,0.35737144947052,-0.2800096869468689,0.9998064637184143,0.41777169704437256,0.4216526746749878,-0.49120956659317017,0.9999178647994995,0.35898834466934204,0.4461768865585327,-0.47243732213974,0.999906063079834,0.6162444949150085,0.633651852607727,-0.2385779768228531,0.9987245202064514,0.27464404702186584,0.7532097101211548,-0.22712215781211853,0.9985443353652954,0.7583774328231812,0.9929717183113098,-0.24145856499671936,0.24066875874996185,0.2425350546836853,1.221519112586975,-0.14461453258991241,0.10546497255563736,0.8070564270019531,1.4346458911895752,-0.36855384707450867,0.020823922008275986,0.25943416357040405,1.5579229593276978,-0.3557101786136627,0.03300173208117485,0.8434199094772339,1.5415822267532349,-0.428182452917099,0.03254639357328415,0.2424032986164093,1.6753531694412231,-0.4165503680706024,0.05178925022482872,0.7975336909294128,1.5618282556533813,-0.45830169320106506,0.06188996881246567,0.2761833071708679,1.6668636798858643,-0.4852909445762634,0.0878966823220253,0.7777222394943237,1.5220632553100586,-0.3924442231655121,0.06979552656412125,0.2906467318534851,1.6225658655166626,-0.3968881666660309,0.09414095431566238,0.621216893196106,1.4873383045196533,-0.03872683271765709,0.000526691903360188,0.39192238450050354,1.5421690940856934,0.043591272085905075,0.0005086837918497622,0.6484823822975159,2.13156795501709,0.025658050552010536,0.00016083249647635967,0.4275401830673218,2.171884775161743,0.09121991693973541,6.16798279224895e-05,0.661055326461792,2.6865992546081543,0.5114123821258545,4.327078841015464e-06,0.4483698904514313,2.7266368865966797,0.4147525131702423,6.920076316418999e-07,0.673421323299408,2.7796719074249268,0.5382676720619202,5.951131242909469e-06,0.45228111743927,2.8295645713806152,0.4369913637638092,1.3376469496506616e-06,0.6291807293891907,2.8950328826904297,0.1718444675207138,6.729363121849019e-06,0.48841017484664917,2.912656307220459,0.02979341149330139,3.769136583287036e-06
good,0.5265654921531677,0.3636236786842346,-0.5054916739463806,0.9999655485153198,0.5475975871086121,0.3121769428253174,-0.4725995361804962,0.99994957447052,0.5599157810211182,0.31390106678009033,-0.4726364314556122,0.9999277591705322,0.5696015954017639,0.3174029588699341,-0.47241631150245667,0.9999239444732666,0.5095868110656738,0.3109862804412842,-0.46762698888778687,0.9999617338180542,0.49307379126548767,0.3114051818847656,-0.4672620892524719,0.9999551773071289,0.4798247218132019,0.31216657161712646,-0.46739092469215393,0.9999650716781616,0.5871922969818115,0.35220807790756226,-0.241514191031456,0.9999154806137085,0.46312209963798523,0.34216415882110596,-0.2079308032989502,0.9999595880508423,0.54502934217453,0.4243132472038269,-0.4216631352901459,0.9999477863311768,0.49694061279296875,0.4194825291633606,-0.41201263666152954,0.9999644756317139,0.6642326712608337,0.6434726119041443,-0.09987279772758484,0.9977752566337585,0.3818739056587219,0.6616426110267639,-0.09252915531396866,0.9991200566291809,0.7778566479682922,0.9525620937347412,-0.29902663826942444,0.3710424602031708,0.3040909767150879,0.9789447784423828,-0.42363137006759644,0.8407711386680603,0.8060518503189087,0.9809894561767578,-0.737537145614624,0.5236702561378479,0.26383841037750244,0.8848997354507446,-1.1264230012893677,0.9651690125465393,0.8458563089370728,0.9599447846412659,-0.8196089863777161,0.5327825546264648,0.22473499178886414,0.7606011033058167,-1.2396605014801025,0.9530166387557983,0.829602837562561,0.9028630256652832,-0.8144087195396423,0.6245836615562439,0.25231727957725525,0.7034769654273987,-1.2311497926712036,0.9664158225059509,0.7846269607543945,0.9007114171981812,-0.7539721131324768,0.6311734914779663,0.27264127135276794,0.7486255168914795,-1.144802451133728,0.9630616903305054,0.6170575022697449,1.3887526988983154,-0.036523375660181046,0.0019046002998948097,0.4171251952648163,1.3885349035263062,0.04022533446550369,0.0023344173096120358,0.6183561682701111,1.936201572418213,-0.08492027968168259,0.0027646850794553757,0.435137540102005,1.9535142183303833,0.09170515090227127,0.0009295439231209457,0.623566210269928,2.4371747970581055,0.23062385618686676,6.501204916276038e-05,0.4427342116832733,2.4380264282226562,0.33618563413619995,7.398724392260192e-06,0.6301473379135132,2.5123443603515625,0.23861652612686157,3.8193000364117324e-05,0.43829891085624695,2.5056281089782715,0.35042718052864075,1.6320702343364246e-05,0.5978747606277466,2.590947151184082,-0.11853040754795074,4.277813422959298e-05,0.46977412700653076,2.603001356124878,-0.033770687878131866,3.394699888303876e-05
good,0.5438921451568604,0.3686414957046509,-0.506971001625061,0.9999901056289673,0.5631991624832153,0.3021838665008545,-0.46558889746665955,0.9999849796295166,0.5747950673103333,0.3028147220611572,-0.4654598832130432,0.9999841451644897,0.5881794095039368,0.30363142490386963,-0.4651181399822235,0.999984860420227,0.519634485244751,0.30280303955078125,-0.4493066370487213,0.9999822378158569,0.503599226474762,0.30216217041015625,-0.44855478405952454,0.9999783039093018,0.4889878034591675,0.30147016048431396,-0.44867733120918274,0.999977707862854,0.605426549911499,0.3364536762237549,-0.1929354965686798,0.9999842643737793,0.46685585379600525,0.3375265598297119,-0.11249934136867523,0.9999665021896362,0.5661411881446838,0.4344130754470825,-0.40838518738746643,0.9999842643737793,0.5148115158081055,0.4340364933013916,-0.3865225613117218,0.9999730587005615,0.7037292718887329,0.6719487905502319,-0.11344923079013824,0.9997351765632629,0.39042118191719055,0.6742755770683289,0.03699345886707306,0.9989030361175537,0.8300848007202148,1.1797235012054443,-0.55560702085495,0.9448312520980835,0.29233217239379883,1.1378507614135742,-0.3974255621433258,0.6992865204811096,0.6815308928489685,0.8096340298652649,-1.046380877494812,0.9938696622848511,0.28301867842674255,0.8155578970909119,-1.2132991552352905,0.9684431552886963,0.5953372716903687,0.748076856136322,-1.1601364612579346,0.9895861744880676,0.2551155090332031,0.6647598743438721,-1.3488036394119263,0.9649785757064819,0.5769056081771851,0.690412700176239,-1.0625611543655396,0.9921427965164185,0.2701670825481415,0.6105616092681885,-1.3219729661941528,0.9735214114189148,0.5865057706832886,0.7045304775238037,-1.0229331254959106,0.9886082410812378,0.29315826296806335,0.6718124747276306,-1.2314677238464355,0.968752384185791,0.6488716006278992,1.5066094398498535,-0.07789208739995956,0.004156247712671757,0.40933293104171753,1.4931594133377075,0.08299176394939423,0.0025277077220380306,0.6262272000312805,2.193068504333496,-0.28587228059768677,0.001592625048942864,0.39884740114212036,2.178471088409424,0.06240260228514671,0.00026415218599140644,0.6227675676345825,2.8240280151367188,-0.059966981410980225,3.583729994716123e-05,0.3952481150627136,2.7958052158355713,0.2050369381904602,1.9426308881520526e-06,0.6343756914138794,2.91030216217041,-0.06382402032613754,2.6902642275672406e-05,0.3887551426887512,2.881333351135254,0.2060994952917099,4.145372713537654e-06,0.5690348148345947,3.0100836753845215,-0.5329735279083252,3.373075742274523e-05,0.41525799036026,2.9938571453094482,-0.25912773609161377,1.4589320016966667e-05
good,0.5280947685241699,0.3750103712081909,-0.6464282870292664,0.999990701675415,0.5502558350563049,0.31139516830444336,-0.6128135323524475,0.9999781847000122,0.5635507106781006,0.3110853433609009,-0.6125401854515076,0.9999721050262451,0.5758472084999084,0.3121657371520996,-0.6124594211578369,0.999975323677063,0.5070222616195679,0.31314635276794434,-0.6024016737937927,0.9999783039093018,0.4912891387939453,0.3134423494338989,-0.6016983389854431,0.9999697208404541,0.47707054018974304,0.313167929649353,-0.601607620716095,0.999976634979248,0.5965216159820557,0.3411247730255127,-0.36222875118255615,0.9999709129333496,0.46092647314071655,0.3417588472366333,-0.30171284079551697,0.9999656677246094,0.5521636605262756,0.44372856616973877,-0.5545597672462463,0.9999852180480957,0.5017070174217224,0.44490283727645874,-0.5372162461280823,0.9999845027923584,0.6994724273681641,0.6961390972137451,-0.243819460272789,0.9994707703590393,0.3640751838684082,0.6973880529403687,-0.14995752274990082,0.9994838237762451,0.7795881628990173,1.0670373439788818,-0.2841503918170929,0.31223708391189575,0.23465079069137573,1.2287976741790771,-0.4780186712741852,0.7182764410972595,0.8285536170005798,1.459423303604126,-0.5122402310371399,0.3067561089992523,0.28135696053504944,0.9568731188774109,-1.1633578538894653,0.94611656665802,0.8618168234825134,1.5519773960113525,-0.5857787728309631,0.3683951497077942,0.2970898449420929,0.8138852715492249,-1.2870064973831177,0.9210056662559509,0.8199501037597656,1.5358048677444458,-0.6043009161949158,0.500182569026947,0.316207617521286,0.7603274583816528,-1.2457677125930786,0.9397649765014648,0.7975144982337952,1.506953239440918,-0.5334746837615967,0.54375821352005,0.32416635751724243,0.8115147352218628,-1.168944239616394,0.9327032566070557,0.6383503675460815,1.5146238803863525,-0.05624372512102127,0.0007505174726247787,0.40533918142318726,1.5145491361618042,0.0610390231013298,0.00076217734022066,0.6306517124176025,2.164022445678711,-0.05044141784310341,0.0001316624111495912,0.41472047567367554,2.1689469814300537,0.2190244495868683,5.331807187758386e-05,0.6233861446380615,2.724764823913574,0.4406042993068695,5.7408647080592345e-06,0.40928253531455994,2.7245700359344482,0.6630380153656006,3.2767010793577356e-07,0.630710244178772,2.813080072402954,0.461595743894577,5.188732757233083e-06,0.40198981761932373,2.8136796951293945,0.6973029971122742,6.412035418179585e-07,0.5839617848396301,2.915858745574951,0.030391789972782135,3.998236479674233e-06,0.43594977259635925,2.922698974609375,0.2406531721353531,2.847349151124945e-06
good,0.6813955903053284,0.43493497371673584,-1.0149588584899902,0.999678373336792,0.7015455365180969,0.3623889684677124,-0.9677833318710327,0.9991766810417175,0.7139456868171692,0.36475205421447754,-0.9678593277931213,0.9992558360099792,0.7246605157852173,0.3672734498977661,-0.968239426612854,0.9990253448486328,0.6589296460151672,0.34994208812713623,-0.9931614995002747,0.9993566870689392,0.6373556852340698,0.3439546823501587,-0.9928205013275146,0.999477207660675,0.6137389540672302,0.3391221761703491,-0.99313884973526,0.9993995428085327,0.7227795124053955,0.3841477632522583,-0.5961139798164368,0.998891294002533,0.5581980347633362,0.34618115425109863,-0.6996117830276489,0.999631404876709,0.6895135045051575,0.5050030946731567,-0.8650274276733398,0.9996613264083862,0.6389940977096558,0.4973961114883423,-0.8948757648468018,0.9998396635055542,0.7813396453857422,0.7045292258262634,-0.3489994406700134,0.9989560842514038,0.39513465762138367,0.7213945984840393,-0.4757719933986664,0.9988527297973633,0.8715182542800903,1.1958831548690796,-0.2518447935581207,0.20892804861068726,0.3140195906162262,1.1922810077667236,-0.39024487137794495,0.3260393440723419,0.8499897122383118,1.5828087329864502,-0.5356333255767822,0.029754258692264557,0.3072274923324585,1.6069351434707642,-0.6842008829116821,0.04081164672970772,0.8694406151771545,1.7225698232650757,-0.633640468120575,0.029811499640345573,0.29787492752075195,1.73879873752594,-0.7749984264373779,0.03610906004905701,0.8262889385223389,1.7265124320983887,-0.6931613683700562,0.05091996118426323,0.33183950185775757,1.7394815683364868,-0.8640380501747131,0.059322141110897064,0.8115513324737549,1.6726526021957397,-0.5751774311065674,0.05416502058506012,0.3442571461200714,1.6906310319900513,-0.7284250259399414,0.06143360212445259,0.7003868818283081,1.5872291326522827,-0.0295444056391716,0.0011208795476704836,0.4743782877922058,1.6085901260375977,0.03353685513138771,0.0009013398084789515,0.7069031596183777,2.2947850227355957,0.07881872355937958,0.0008233272819779813,0.4676796495914459,2.3118269443511963,0.1690918356180191,0.0002501042326912284,0.6868823766708374,2.9238245487213135,0.697299063205719,6.0713955463143066e-05,0.4626814126968384,2.925656795501709,0.6634336113929749,1.3926945939601865e-05,0.6850498914718628,3.038119316101074,0.7346076965332031,6.0670550737995654e-05,0.45385950803756714,3.0416173934936523,0.6997925639152527,2.9351622288231738e-05,0.6559770703315735,3.144073486328125,0.2725597620010376,9.196582686854526e-05,0.4977715313434601,3.127035140991211,0.1778450310230255,5.549331763177179e-05
